Date,Buy_cash,Buy_spot,Sell_cash,Sell_spot
2025/06/25 08:00:10,4.0840,4.0830,4.1340,4.1342
2025/06/25 13:00:08,4.0680,4.0700,4.1280,4.1212
2025/06/26 08:00:09,4.0500,4.0493,4.1000,4.1000
2025/06/26 13:00:08,4.0360,4.0413,4.0960,4.0920
2025/06/27 08:00:10,4.0180,4.0175,4.0680,4.0684
2025/06/27 13:00:06,4.0370,4.0425,4.0970,4.0934
2025/06/30 08:00:09,4.0500,4.0495,4.1000,4.1004
2025/06/30 13:00:12,4.0610,4.0650,4.1210,4.1167
2025/07/01 08:00:10,4.0530,4.0524,4.1030,4.1032
2025/07/01 13:00:07,4.0440,4.0464,4.1040,4.0972
2025/07/02 08:00:10,4.0310,4.0302,4.0810,4.0815
2025/07/02 13:00:09,4.0190,4.0212,4.0790,4.0725
2025/07/03 08:00:13,4.0070,4.0065,4.0570,4.0572
2025/07/03 13:00:12,3.9970,3.9985,4.0570,4.0492
2025/07/04 08:00:10,4.0030,4.0022,4.0530,4.0533
2025/07/04 13:00:10,4.0090,4.0122,4.0690,4.0633
2025/07/07 08:00:11,4.0210,4.0202,4.0710,4.0714
2025/07/07 13:00:07,4.0180,4.0202,4.0780,4.0714
2025/07/08 08:00:10,4.0220,4.0214,4.0720,4.0723
2025/07/08 13:00:08,4.0210,4.0264,4.0810,4.0773
2025/07/09 08:00:11,4.0250,4.0246,4.0750,4.0752
2025/07/09 13:00:08,4.0290,4.0306,4.0890,4.0812
2025/07/10 08:00:10,4.0440,4.0436,4.0940,4.0942
2025/07/10 13:00:08,4.0450,4.0466,4.1050,4.0971
2025/07/11 08:00:10,4.0520,4.0514,4.1020,4.1023
2025/07/11 13:00:09,4.0460,4.0464,4.1060,4.0973
2025/07/14 08:00:11,4.0490,4.0482,4.0990,4.0993
2025/07/14 13:00:08,4.0580,4.0592,4.1180,4.1103
2025/07/15 08:00:10,4.0620,4.0612,4.1120,4.1122
2025/07/15 13:00:08,4.0530,4.0532,4.1130,4.1042
2025/07/16 08:00:11,4.0630,4.0621,4.1130,4.1132
2025/07/16 13:00:08,4.0680,4.0691,4.1280,4.1202
2025/07/17 08:00:09,4.0720,4.0714,4.1220,4.1219
2025/07/17 13:00:07,4.0650,4.0674,4.1250,4.1179
2025/07/18 08:00:11,4.0670,4.0661,4.1170,4.1172
2025/07/18 13:00:10,4.0650,4.0671,4.1250,4.1182
2025/07/21 08:00:11,4.0710,4.0704,4.1210,4.1211
2025/07/21 13:00:09,4.0700,4.0724,4.1300,4.1231
2025/07/22 08:00:10,4.0710,4.0704,4.1210,4.1213
2025/07/22 13:00:08,4.0730,4.0754,4.1330,4.1263
2025/07/23 08:00:10,4.0690,4.0681,4.1190,4.1193
2025/07/23 13:00:10,4.0710,4.0721,4.1310,4.1233
2025/07/24 08:00:09,4.0740,4.0732,4.1240,4.1243
2025/07/24 13:00:09,4.0810,4.0852,4.1410,4.1363
2025/07/25 08:00:09,4.0820,4.0813,4.1320,4.1322
2025/07/25 13:00:12,4.0760,4.0803,4.1360,4.1312
2025/07/28 08:00:10,4.0880,4.0875,4.1380,4.1383
2025/07/28 13:00:10,4.0860,4.0875,4.1460,4.1383
2025/07/29 08:00:11,4.1050,4.1045,4.1550,4.1555
2025/07/29 13:00:09,4.1080,4.1115,4.1680,4.1625
2025/07/30 08:00:22,4.1130,4.1121,4.1630,4.1632
2025/07/30 13:00:19,4.1050,4.1091,4.1650,4.1602
2025/07/31 08:00:21,4.1330,4.1322,4.1830,4.1835
2025/07/31 13:00:21,4.1140,4.1222,4.1740,4.1735
2025/08/01 08:00:19,4.1310,4.1303,4.1810,4.1813
2025/08/01 13:00:19,4.1280,4.1323,4.1880,4.1833
2025/08/04 08:00:20,4.1370,4.1362,4.1870,4.1874
2025/08/04 12:00:17,4.1360,4.1382,4.1960,4.1894
2025/08/04 16:00:18,4.1360,4.1382,4.1960,4.1894
2025/08/04 20:00:19,4.1330,4.1382,4.1930,4.1894
2025/08/05 00:00:17,4.1330,4.1382,4.1930,4.1894
2025/08/05 04:00:21,4.1430,4.1422,4.1930,4.1934
2025/08/05 08:00:18,4.1390,4.1382,4.1890,4.1891
2025/08/05 12:00:19,4.1330,4.1342,4.1930,4.1851
2025/08/05 16:00:18,4.1330,4.1342,4.1930,4.1851
2025/08/05 20:00:19,4.1350,4.1342,4.1950,4.1851
2025/08/06 00:00:17,4.1330,4.1342,4.1930,4.1851
2025/08/06 04:00:07,4.1370,4.1362,4.1870,4.1871
2025/08/06 08:00:08,4.1380,4.1374,4.1880,4.1882
2025/08/06 08:00:09,4.1380,4.1374,4.1880,4.1882
2025/08/06 12:00:07,4.1390,4.1414,4.1990,4.1922
2025/08/06 12:13:44,4.0720,4.1390,4.2340,4.1990
2025/08/06 12:29:42,4.0740,4.1410,4.2360,4.2010
2025/08/06 13:53:23,4.0740,4.1410,4.2360,4.2010
2025/08/07 00:00:02,4.0770,4.1440,4.2390,4.2040
2025/08/08 00:00:03,4.0530,4.1200,4.2150,4.1800
2025/08/09 00:00:04,4.0550,4.1220,4.2170,4.1820
2025/08/10 00:00:04,4.0550,4.1220,4.2170,4.1820
2025/08/11 00:00:04,4.0560,4.1230,4.2180,4.1830
2025/08/12 00:00:03,4.0620,4.1290,4.2240,4.1890
2025/08/13 00:00:03,4.0820,4.1490,4.2440,4.2090
2025/08/13 19:00:11,4.0760,4.1430,4.2380,4.2030
2025/08/13 20:00:05,4.0760,4.1430,4.2380,4.2030
2025/08/13 22:00:09,4.0740,4.1410,4.2360,4.2010
2025/08/14 00:00:02,4.0760,4.1430,4.2380,4.2030
2025/08/14 02:00:02,4.0760,4.1430,4.2380,4.2030
2025/08/14 04:00:02,4.0740,4.1460,4.2360,4.1960
2025/08/14 06:00:02,4.0750,4.1470,4.2370,4.1970
2025/08/14 08:00:05,4.0750,4.1470,4.2370,4.1970
2025/08/14 10:00:05,4.0790,4.1510,4.2410,4.2010
2025/08/14 12:00:07,4.0810,4.1480,4.2430,4.2080
2025/08/14 14:00:05,4.0810,4.1480,4.2430,4.2080
2025/08/14 16:00:06,4.0810,4.1480,4.2430,4.2080
2025/08/14 18:00:07,4.0770,4.1440,4.2390,4.2040
2025/08/14 20:00:07,4.0770,4.1440,4.2390,4.2040
2025/08/14 22:00:07,4.0770,4.1440,4.2390,4.2040
2025/08/15 00:00:03,4.0780,4.1450,4.2400,4.2050
2025/08/15 02:00:03,4.0780,4.1450,4.2400,4.2050
2025/08/15 04:00:03,4.0860,4.1580,4.2480,4.2080
2025/08/15 06:00:02,4.0830,4.1550,4.2450,4.2050
2025/08/15 08:00:02,4.0830,4.1550,4.2450,4.2050
2025/08/15 10:00:05,4.0760,4.1480,4.2380,4.1980
2025/08/15 12:00:07,4.0800,4.1470,4.2420,4.2070
2025/08/15 14:00:05,4.0800,4.1470,4.2420,4.2070
2025/08/15 16:00:08,4.0780,4.1450,4.2400,4.2050
2025/08/15 18:00:05,4.0780,4.1450,4.2400,4.2050
2025/08/15 20:00:08,4.0780,4.1450,4.2400,4.2050
2025/08/15 22:00:05,4.0780,4.1450,4.2400,4.2050
2025/08/16 00:00:03,4.0780,4.1450,4.2400,4.2050
2025/08/16 02:00:02,4.0780,4.1450,4.2400,4.2050
2025/08/16 04:00:02,4.0780,4.1450,4.2400,4.2050
2025/08/16 06:00:02,4.0780,4.1450,4.2400,4.2050
2025/08/16 08:00:02,4.0780,4.1450,4.2400,4.2050
2025/08/16 10:00:05,4.0780,4.1450,4.2400,4.2050
2025/08/16 12:00:11,4.0780,4.1450,4.2400,4.2050
2025/08/16 14:00:04,4.0780,4.1450,4.2400,4.2050
2025/08/16 16:00:05,4.0780,4.1450,4.2400,4.2050
2025/08/16 18:00:07,4.0780,4.1450,4.2400,4.2050
2025/08/16 20:00:07,4.0780,4.1450,4.2400,4.2050
2025/08/16 22:00:06,4.0780,4.1450,4.2400,4.2050
2025/08/17 00:00:03,4.0770,4.1440,4.2390,4.2040
2025/08/17 02:00:03,4.0770,4.1440,4.2390,4.2040
2025/08/17 04:00:03,4.0770,4.1440,4.2390,4.2040
2025/08/17 06:00:03,4.0770,4.1440,4.2390,4.2040
2025/08/17 08:00:02,4.0770,4.1440,4.2390,4.2040
2025/08/17 10:00:05,4.0770,4.1440,4.2390,4.2040
2025/08/17 12:00:06,4.0770,4.1440,4.2390,4.2040
2025/08/17 14:00:08,4.0770,4.1440,4.2390,4.2040
2025/08/17 16:00:06,4.0770,4.1440,4.2390,4.2040
2025/08/17 18:00:07,4.0770,4.1440,4.2390,4.2040
2025/08/17 20:00:08,4.0770,4.1440,4.2390,4.2040
2025/08/17 22:00:05,4.0770,4.1440,4.2390,4.2040
2025/08/18 00:00:03,4.0770,4.1440,4.2390,4.2040
2025/08/18 02:00:03,4.0770,4.1440,4.2390,4.2040
2025/08/18 04:00:03,4.0810,4.1530,4.2430,4.2030
2025/08/18 06:00:03,4.0830,4.1550,4.2450,4.2050
2025/08/18 08:00:05,4.0820,4.1540,4.2440,4.2040
2025/08/18 10:00:02,4.0850,4.1570,4.2470,4.2070
2025/08/18 12:00:06,4.0890,4.1560,4.2510,4.2160
2025/08/18 14:00:07,4.0890,4.1560,4.2510,4.2160
2025/08/18 16:00:07,4.0870,4.1540,4.2490,4.2140
2025/08/18 18:00:06,4.0870,4.1540,4.2490,4.2140
2025/08/18 20:00:05,4.0870,4.1540,4.2490,4.2140
2025/08/18 22:00:04,4.0870,4.1540,4.2490,4.2140
2025/08/19 00:00:03,4.0850,4.1520,4.2470,4.2120
2025/08/19 02:00:02,4.0850,4.1520,4.2470,4.2120
2025/08/19 04:00:02,4.0850,4.1570,4.2470,4.2070
2025/08/19 06:00:05,4.0910,4.1630,4.2530,4.2130
2025/08/19 08:00:03,4.0910,4.1630,4.2530,4.2130
2025/08/19 10:00:02,4.0940,4.1660,4.2560,4.2160
2025/08/19 12:00:05,4.0950,4.1620,4.2570,4.2220
2025/08/19 14:00:06,4.0960,4.1630,4.2580,4.2230
2025/08/19 16:00:09,4.0960,4.1630,4.2580,4.2230
2025/08/19 18:00:07,4.0940,4.1610,4.2560,4.2210
2025/08/19 20:00:06,4.0940,4.1610,4.2560,4.2210
2025/08/19 22:00:06,4.0940,4.1610,4.2560,4.2210
2025/08/20 00:00:03,4.0940,4.1610,4.2560,4.2210
2025/08/20 02:00:02,4.0940,4.1610,4.2560,4.2210
2025/08/20 04:00:02,4.1030,4.1750,4.2650,4.2250
2025/08/20 06:00:05,4.1110,4.1830,4.2730,4.2330
2025/08/20 08:00:02,4.1120,4.1840,4.2740,4.2340
2025/08/20 10:00:03,4.1210,4.1930,4.2830,4.2430
2025/08/20 12:00:06,4.1230,4.1900,4.2850,4.2500
2025/08/20 14:00:08,4.1230,4.1900,4.2850,4.2500
2025/08/20 16:00:09,4.1230,4.1900,4.2850,4.2500
2025/08/20 18:00:06,4.1230,4.1900,4.2850,4.2500
2025/08/20 20:00:05,4.1230,4.1900,4.2850,4.2500
2025/08/20 22:00:05,4.1230,4.1900,4.2850,4.2500
2025/08/21 00:00:03,4.1240,4.1910,4.2860,4.2510
2025/08/21 02:00:06,4.1240,4.1910,4.2860,4.2510
2025/08/21 04:00:06,4.1380,4.2100,4.3000,4.2600
2025/08/21 06:00:04,4.1510,4.2230,4.3130,4.2730
2025/08/21 08:00:03,4.1500,4.2220,4.3120,4.2720
2025/08/21 10:00:03,4.1490,4.2210,4.3110,4.2710
2025/08/21 12:00:08,4.1510,4.2180,4.3130,4.2780
