Date,Buy_cash,Buy_spot,Sell_cash,Sell_spot
2025/07/02 13:00:09,33.855,33.939,34.455,34.351
2025/07/03 08:00:13,33.86,33.851,34.26,34.259
2025/07/03 13:00:12,33.705,33.801,34.305,34.209
2025/07/04 08:00:10,33.8,33.789,34.2,34.2
2025/07/04 13:00:10,33.785,33.839,34.385,34.25
2025/07/07 08:00:11,33.96,33.95,34.36,34.361
2025/07/07 13:00:07,33.765,33.89,34.365,34.301
2025/07/08 08:00:10,33.88,33.87,34.28,34.279
2025/07/08 13:00:08,33.795,33.97,34.395,34.379
2025/07/09 08:00:11,33.91,33.901,34.31,34.31
2025/07/09 13:00:08,33.825,33.931,34.425,34.34
2025/07/10 08:00:10,34.11,34.102,34.51,34.509
2025/07/10 13:00:08,34.015,34.092,34.615,34.499
2025/07/11 08:00:10,33.95,33.942,34.35,34.349
2025/07/11 13:00:09,33.865,33.932,34.465,34.339
2025/07/14 08:00:10,33.91,33.9,34.31,34.31
2025/07/14 13:00:08,33.965,34.03,34.565,34.44
2025/07/15 08:00:10,34.07,34.06,34.47,34.47
2025/07/15 13:00:08,33.925,34.01,34.525,34.42
2025/07/16 08:00:11,33.92,33.909,34.32,34.32
2025/07/16 13:00:08,33.885,33.979,34.485,34.39
2025/07/17 08:00:09,34.01,34.001,34.41,34.408
2025/07/17 13:00:07,33.795,33.891,34.395,34.298
2025/07/18 08:00:11,33.97,33.959,34.37,34.369
2025/07/18 13:00:10,33.925,33.999,34.525,34.409
2025/07/21 08:00:11,34.02,34.011,34.42,34.418
2025/07/21 13:00:09,33.955,34.041,34.555,34.448
2025/07/22 08:00:10,34.16,34.15,34.56,34.559
2025/07/22 13:00:08,34.175,34.21,34.775,34.619
2025/07/23 08:00:10,34.21,34.2,34.61,34.608
2025/07/23 13:00:10,34.155,34.25,34.755,34.658
2025/07/24 08:00:09,34.3,34.29,34.7,34.7
2025/07/24 13:00:09,34.245,34.37,34.845,34.78
2025/07/25 08:00:09,34.35,34.34,34.75,34.749
2025/07/25 13:00:12,34.255,34.39,34.855,34.799
2025/07/28 08:00:10,34.44,34.431,34.84,34.838
2025/07/28 13:00:10,34.155,34.281,34.755,34.688
2025/07/29 08:00:11,34.15,34.142,34.55,34.549
2025/07/29 13:00:09,34.105,34.122,34.705,34.529
2025/07/30 08:00:22,34.13,34.12,34.53,34.53
2025/07/30 13:00:19,33.985,34.12,34.585,34.53
2025/07/31 08:00:21,34.04,34.03,34.44,34.441
2025/07/31 13:00:20,33.835,33.99,34.435,34.401
2025/08/01 08:00:19,34.1,34.091,34.5,34.5
2025/08/01 13:00:19,33.975,34.071,34.575,34.48
2025/08/04 08:00:20,34.39,34.379,34.79,34.79
2025/08/04 12:00:17,34.305,34.359,34.905,34.77
2025/08/04 16:00:18,34.325,34.359,34.925,34.77
2025/08/04 20:00:19,34.295,34.359,34.895,34.77
2025/08/05 00:00:17,34.305,34.359,34.905,34.77
2025/08/05 04:00:21,34.42,34.409,34.82,34.82
2025/08/05 08:00:18,34.36,34.351,34.76,34.759
2025/08/05 12:00:19,34.225,34.341,34.825,34.749
2025/08/05 16:00:18,34.255,34.341,34.855,34.749
2025/08/05 20:00:19,34.305,34.341,34.905,34.749
2025/08/06 00:00:17,34.345,34.341,34.945,34.749
2025/08/06 04:00:07,34.44,34.431,34.84,34.839
2025/08/06 08:00:08,34.49,34.481,34.89,34.888
2025/08/06 08:00:09,34.49,34.481,34.89,34.888
2025/08/06 12:00:07,34.435,34.511,35.035,34.918
2025/08/06 16:00:09,34.535,34.511,35.135,34.918
2025/08/06 20:00:06,34.555,34.511,35.155,34.918
2025/08/07 00:00:06,34.655,34.511,35.255,34.918
2025/08/07 04:00:06,34.63,34.621,35.03,35.028
2025/08/07 08:00:05,34.62,34.61,35.02,35.019
2025/08/07 12:00:05,34.505,34.62,35.105,35.029
2025/08/07 16:00:07,34.445,34.62,35.045,35.029
2025/08/07 20:00:06,34.415,34.62,35.015,35.029
2025/08/08 00:00:07,34.455,34.62,35.055,35.029
2025/08/08 04:00:11,34.6,34.59,35.0,34.999
2025/08/08 08:00:10,34.55,34.541,34.95,34.949
2025/08/08 12:00:08,34.425,34.591,35.025,34.999
2025/08/08 16:00:11,34.455,34.591,35.055,34.999
2025/08/08 20:00:12,34.455,34.591,35.055,34.999
2025/08/11 00:00:08,34.465,34.591,35.065,34.999
2025/08/11 04:00:11,34.65,34.641,35.05,35.049
2025/08/11 08:00:11,34.66,34.65,35.06,35.057
2025/08/11 12:00:08,34.535,34.64,35.135,35.047
2025/08/11 16:00:06,34.535,34.64,35.135,35.047
2025/08/11 20:00:06,34.535,34.64,35.135,35.047
2025/08/12 00:00:06,34.455,34.64,35.055,35.047
2025/08/12 04:00:06,34.57,34.56,34.97,34.967
2025/08/12 08:00:10,34.6,34.59,35.0,35.0
2025/08/12 12:00:08,34.565,34.67,35.165,35.08
2025/08/12 16:00:06,34.585,34.67,35.185,35.08
2025/08/12 20:00:06,34.655,34.67,35.255,35.08
2025/08/13 00:00:05,34.745,34.67,35.345,35.08
2025/08/13 04:00:09,34.8,34.79,35.2,35.2
2025/08/13 08:00:11,34.83,34.82,35.23,35.229
2025/08/13 12:00:08,34.815,34.85,35.415,35.259
2025/08/13 16:00:10,34.795,34.85,35.395,35.259
